Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,IsAccurate,LapTimeSeconds,BestStintLap,Degradation,PitLap
ALO,Aston Martin,27.0,0 days 00:01:36.945000,HARD,12.0,2.0,,,True,96.945,96.799,0.14599999999998658,False
ALO,Aston Martin,28.0,0 days 00:01:37.256000,HARD,13.0,2.0,,,True,97.256,96.799,0.45699999999999363,False
ALO,Aston Martin,29.0,0 days 00:01:37.104000,HARD,14.0,2.0,,,True,97.104,96.799,0.3049999999999926,False
ALO,Aston Martin,30.0,0 days 00:01:36.982000,HARD,15.0,2.0,,,True,96.982,96.799,0.18299999999999272,False
ALO,Aston Martin,31.0,0 days 00:01:36.957000,HARD,16.0,2.0,,,True,96.957,96.799,0.15799999999998704,False
ALO,Aston Martin,32.0,0 days 00:01:37.056000,HARD,17.0,2.0,,,True,97.056,96.799,0.2569999999999908,False
ALO,Aston Martin,33.0,0 days 00:01:37.202000,HARD,18.0,2.0,,,True,97.202,96.799,0.4029999999999916,False
ALO,Aston Martin,34.0,0 days 00:01:37.601000,HARD,19.0,2.0,,,True,97.601,96.799,0.8019999999999925,False
ALO,Aston Martin,35.0,0 days 00:01:37.273000,HARD,20.0,2.0,,,True,97.273,96.799,0.47399999999998954,False
ALO,Aston Martin,36.0,0 days 00:01:38.343000,HARD,21.0,2.0,,,True,98.343,96.799,1.543999999999997,False
ALO,Aston Martin,37.0,0 days 00:01:36.799000,HARD,22.0,2.0,,,True,96.799,96.799,0.0,False
ALO,Aston Martin,38.0,0 days 00:01:37.297000,HARD,23.0,2.0,,,True,97.297,96.799,0.49799999999999045,False
ALO,Aston Martin,39.0,0 days 00:01:37.946000,HARD,24.0,2.0,,,True,97.946,96.799,1.1469999999999914,False
ALO,Aston Martin,40.0,0 days 00:01:38.061000,HARD,25.0,2.0,,,True,98.061,96.799,1.2620000000000005,False
ALO,Aston Martin,43.0,0 days 00:01:35.107000,HARD,2.0,3.0,,,True,95.107,94.199,0.9080000000000013,False
ALO,Aston Martin,44.0,0 days 00:01:34.981000,HARD,3.0,3.0,,,True,94.981,94.199,0.7819999999999965,False
ALO,Aston Martin,45.0,0 days 00:01:34.872000,HARD,4.0,3.0,,,True,94.872,94.199,0.6730000000000018,False
ALO,Aston Martin,46.0,0 days 00:01:35.126000,HARD,5.0,3.0,,,True,95.126,94.199,0.9270000000000067,False
ALO,Aston Martin,47.0,0 days 00:01:35.225000,HARD,6.0,3.0,,,True,95.225,94.199,1.0259999999999962,False
ALO,Aston Martin,48.0,0 days 00:01:34.199000,HARD,7.0,3.0,,,True,94.199,94.199,0.0,False
ALO,Aston Martin,49.0,0 days 00:01:34.571000,HARD,8.0,3.0,,,True,94.571,94.199,0.3719999999999999,False
ALO,Aston Martin,50.0,0 days 00:01:34.677000,HARD,9.0,3.0,,,True,94.677,94.199,0.47800000000000864,False
ALO,Aston Martin,51.0,0 days 00:01:34.916000,HARD,10.0,3.0,,,True,94.916,94.199,0.7169999999999987,False
ALO,Aston Martin,52.0,0 days 00:01:34.862000,HARD,11.0,3.0,,,True,94.862,94.199,0.6629999999999967,False
ALO,Aston Martin,53.0,0 days 00:01:35.249000,HARD,12.0,3.0,,,True,95.249,94.199,1.0499999999999972,False
ALO,Aston Martin,54.0,0 days 00:01:35.745000,HARD,13.0,3.0,,,True,95.745,94.199,1.5460000000000065,False
ALO,Aston Martin,55.0,0 days 00:01:35.066000,HARD,14.0,3.0,,,True,95.066,94.199,0.8670000000000044,False
ALO,Aston Martin,56.0,0 days 00:01:35.014000,HARD,15.0,3.0,,,True,95.014,94.199,0.8149999999999977,False
ALO,Aston Martin,57.0,0 days 00:01:35.276000,HARD,16.0,3.0,,,True,95.276,94.199,1.0769999999999982,False
STR,Aston Martin,2.0,0 days 00:01:37.987000,SOFT,2.0,1.0,,,True,97.987,97.987,0.0,False
STR,Aston Martin,3.0,0 days 00:01:38.279000,SOFT,3.0,1.0,,,True,98.279,97.987,0.2920000000000016,False
STR,Aston Martin,4.0,0 days 00:01:38.364000,SOFT,4.0,1.0,,,True,98.364,97.987,0.37700000000000955,False
STR,Aston Martin,5.0,0 days 00:01:38.725000,SOFT,5.0,1.0,,,True,98.725,97.987,0.7379999999999995,False
STR,Aston Martin,6.0,0 days 00:01:38.925000,SOFT,6.0,1.0,,,True,98.925,97.987,0.9380000000000024,False
STR,Aston Martin,7.0,0 days 00:01:38.769000,SOFT,7.0,1.0,,,True,98.769,97.987,0.7820000000000107,False
STR,Aston Martin,8.0,0 days 00:01:38.857000,SOFT,8.0,1.0,,,True,98.857,97.987,0.8700000000000045,False
STR,Aston Martin,11.0,0 days 00:01:36.494000,HARD,2.0,2.0,,,True,96.494,96.494,0.0,False
STR,Aston Martin,12.0,0 days 00:01:37.175000,HARD,3.0,2.0,,,True,97.175,96.494,0.6809999999999974,False
STR,Aston Martin,13.0,0 days 00:01:37.289000,HARD,4.0,2.0,,,True,97.289,96.494,0.7950000000000017,False
STR,Aston Martin,14.0,0 days 00:01:37.624000,HARD,5.0,2.0,,,True,97.624,96.494,1.1299999999999955,False
STR,Aston Martin,15.0,0 days 00:01:37.533000,HARD,6.0,2.0,,,True,97.533,96.494,1.0390000000000015,False
STR,Aston Martin,16.0,0 days 00:01:38.027000,HARD,7.0,2.0,,,True,98.027,96.494,1.5330000000000013,False
STR,Aston Martin,17.0,0 days 00:01:38.777000,HARD,8.0,2.0,,,True,98.777,96.494,2.2830000000000013,False
STR,Aston Martin,18.0,0 days 00:01:37.417000,HARD,9.0,2.0,,,True,97.417,96.494,0.9230000000000018,False
STR,Aston Martin,19.0,0 days 00:01:37.554000,HARD,10.0,2.0,,,True,97.554,96.494,1.0600000000000023,False
STR,Aston Martin,20.0,0 days 00:01:37.859000,HARD,11.0,2.0,,,True,97.859,96.494,1.3649999999999949,False
STR,Aston Martin,21.0,0 days 00:01:38.022000,HARD,12.0,2.0,,,True,98.022,96.494,1.5280000000000058,False
STR,Aston Martin,22.0,0 days 00:01:38.175000,HARD,13.0,2.0,,,True,98.175,96.494,1.6809999999999974,False
STR,Aston Martin,23.0,0 days 00:01:37.826000,HARD,14.0,2.0,,,True,97.826,96.494,1.3319999999999936,False
STR,Aston Martin,24.0,0 days 00:01:38.138000,HARD,15.0,2.0,,,True,98.138,96.494,1.6440000000000055,False
STR,Aston Martin,25.0,0 days 00:01:37.994000,HARD,16.0,2.0,,,True,97.994,96.494,1.5,False
STR,Aston Martin,26.0,0 days 00:01:38.133000,HARD,17.0,2.0,,,True,98.133,96.494,1.6389999999999958,False
STR,Aston Martin,29.0,0 days 00:01:35.854000,HARD,2.0,3.0,,,True,95.854,95.632,0.2219999999999942,False
STR,Aston Martin,30.0,0 days 00:01:35.632000,HARD,3.0,3.0,,,True,95.632,95.632,0.0,False
STR,Aston Martin,31.0,0 days 00:01:36.202000,HARD,4.0,3.0,,,True,96.202,95.632,0.5699999999999932,False
STR,Aston Martin,32.0,0 days 00:01:35.821000,HARD,5.0,3.0,,,True,95.821,95.632,0.18899999999999295,False
STR,Aston Martin,33.0,0 days 00:01:36.349000,HARD,6.0,3.0,,,True,96.349,95.632,0.7169999999999987,False
STR,Aston Martin,34.0,0 days 00:01:36.332000,HARD,7.0,3.0,,,True,96.332,95.632,0.6999999999999886,False
STR,Aston Martin,35.0,0 days 00:01:36.242000,HARD,8.0,3.0,,,True,96.242,95.632,0.6099999999999994,False
STR,Aston Martin,36.0,0 days 00:01:36.086000,HARD,9.0,3.0,,,True,96.086,95.632,0.4539999999999935,False
STR,Aston Martin,37.0,0 days 00:01:35.987000,HARD,10.0,3.0,,,True,95.987,95.632,0.35499999999998977,False
STR,Aston Martin,38.0,0 days 00:01:36.364000,HARD,11.0,3.0,,,True,96.364,95.632,0.7319999999999993,False
STR,Aston Martin,39.0,0 days 00:01:36.353000,HARD,12.0,3.0,,,True,96.353,95.632,0.7209999999999894,False
STR,Aston Martin,40.0,0 days 00:01:36.485000,HARD,13.0,3.0,,,True,96.485,95.632,0.8529999999999944,False
STR,Aston Martin,41.0,0 days 00:01:36.322000,HARD,14.0,3.0,,,True,96.322,95.632,0.6899999999999977,False
STR,Aston Martin,42.0,0 days 00:01:36.343000,HARD,15.0,3.0,,,True,96.343,95.632,0.7109999999999985,False
STR,Aston Martin,43.0,0 days 00:01:36.304000,HARD,16.0,3.0,,,True,96.304,95.632,0.671999999999997,False
STR,Aston Martin,44.0,0 days 00:01:36.564000,HARD,17.0,3.0,,,True,96.564,95.632,0.931999999999988,False
STR,Aston Martin,45.0,0 days 00:01:36.243000,HARD,18.0,3.0,,,True,96.243,95.632,0.61099999999999,False
STR,Aston Martin,46.0,0 days 00:01:36.379000,HARD,19.0,3.0,,,True,96.379,95.632,0.7469999999999999,False
STR,Aston Martin,47.0,0 days 00:01:36.298000,HARD,20.0,3.0,,,True,96.298,95.632,0.6659999999999968,False
STR,Aston Martin,48.0,0 days 00:01:37.325000,HARD,21.0,3.0,,,True,97.325,95.632,1.6929999999999978,False
STR,Aston Martin,49.0,0 days 00:01:36.871000,HARD,22.0,3.0,,,True,96.871,95.632,1.23899999999999,False
STR,Aston Martin,50.0,0 days 00:01:36.541000,HARD,23.0,3.0,,,True,96.541,95.632,0.9089999999999918,False
STR,Aston Martin,51.0,0 days 00:01:36.763000,HARD,24.0,3.0,,,True,96.763,95.632,1.1310000000000002,False
STR,Aston Martin,52.0,0 days 00:01:36.934000,HARD,25.0,3.0,,,True,96.934,95.632,1.3019999999999925,False
STR,Aston Martin,53.0,0 days 00:01:36.640000,HARD,26.0,3.0,,,True,96.64,95.632,1.0079999999999956,False
STR,Aston Martin,54.0,0 days 00:01:36.693000,HARD,27.0,3.0,,,True,96.693,95.632,1.0609999999999928,False
STR,Aston Martin,55.0,0 days 00:01:36.680000,HARD,28.0,3.0,,,True,96.68,95.632,1.0480000000000018,False
STR,Aston Martin,56.0,0 days 00:01:36.582000,HARD,29.0,3.0,,,True,96.582,95.632,0.9499999999999886,False
STR,Aston Martin,57.0,0 days 00:01:37.335000,HARD,30.0,3.0,,,True,97.335,95.632,1.7029999999999887,False
ZHO,Kick Sauber,2.0,0 days 00:01:38.920000,SOFT,2.0,1.0,,,True,98.92,98.428,0.49200000000000443,False
ZHO,Kick Sauber,3.0,0 days 00:01:38.582000,SOFT,3.0,1.0,,,True,98.582,98.428,0.15399999999999636,False
ZHO,Kick Sauber,4.0,0 days 00:01:38.428000,SOFT,4.0,1.0,,,True,98.428,98.428,0.0,False
ZHO,Kick Sauber,5.0,0 days 00:01:38.798000,SOFT,5.0,1.0,,,True,98.798,98.428,0.37000000000000455,False
ZHO,Kick Sauber,6.0,0 days 00:01:38.488000,SOFT,6.0,1.0,,,True,98.488,98.428,0.060000000000002274,False
ZHO,Kick Sauber,7.0,0 days 00:01:39.517000,SOFT,7.0,1.0,,,True,99.517,98.428,1.0889999999999986,False
ZHO,Kick Sauber,8.0,0 days 00:01:39.646000,SOFT,8.0,1.0,,,True,99.646,98.428,1.2180000000000035,False
ZHO,Kick Sauber,11.0,0 days 00:01:36.365000,HARD,2.0,2.0,,,True,96.365,96.365,0.0,False
ZHO,Kick Sauber,12.0,0 days 00:01:36.995000,HARD,3.0,2.0,,,True,96.995,96.365,0.6300000000000097,False
ZHO,Kick Sauber,13.0,0 days 00:01:37.436000,HARD,4.0,2.0,,,True,97.436,96.365,1.0710000000000122,False
ZHO,Kick Sauber,14.0,0 days 00:01:37.482000,HARD,5.0,2.0,,,True,97.482,96.365,1.1170000000000044,False
ZHO,Kick Sauber,15.0,0 days 00:01:37.500000,HARD,6.0,2.0,,,True,97.5,96.365,1.1350000000000051,False
ZHO,Kick Sauber,16.0,0 days 00:01:37.659000,HARD,7.0,2.0,,,True,97.659,96.365,1.2940000000000111,False
ZHO,Kick Sauber,17.0,0 days 00:01:38.475000,HARD,8.0,2.0,,,True,98.475,96.365,2.1099999999999994,False
ZHO,Kick Sauber,18.0,0 days 00:01:37.552000,HARD,9.0,2.0,,,True,97.552,96.365,1.1870000000000118,False
ZHO,Kick Sauber,19.0,0 days 00:01:37.652000,HARD,10.0,2.0,,,True,97.652,96.365,1.2870000000000061,False
ZHO,Kick Sauber,20.0,0 days 00:01:37.749000,HARD,11.0,2.0,,,True,97.749,96.365,1.3840000000000003,False
ZHO,Kick Sauber,21.0,0 days 00:01:37.947000,HARD,12.0,2.0,,,True,97.947,96.365,1.5820000000000078,False
ZHO,Kick Sauber,22.0,0 days 00:01:37.852000,HARD,13.0,2.0,,,True,97.852,96.365,1.487000000000009,False
ZHO,Kick Sauber,23.0,0 days 00:01:37.788000,HARD,14.0,2.0,,,True,97.788,96.365,1.4230000000000018,False
ZHO,Kick Sauber,24.0,0 days 00:01:37.894000,HARD,15.0,2.0,,,True,97.894,96.365,1.5290000000000106,False
ZHO,Kick Sauber,25.0,0 days 00:01:37.883000,HARD,16.0,2.0,,,True,97.883,96.365,1.5180000000000007,False
ZHO,Kick Sauber,26.0,0 days 00:01:37.995000,HARD,17.0,2.0,,,True,97.995,96.365,1.6300000000000097,False
ZHO,Kick Sauber,27.0,0 days 00:01:38.053000,HARD,18.0,2.0,,,True,98.053,96.365,1.6880000000000024,False
ZHO,Kick Sauber,30.0,0 days 00:01:35.458000,HARD,2.0,3.0,,,True,95.458,95.458,0.0,False
ZHO,Kick Sauber,31.0,0 days 00:01:36.297000,HARD,3.0,3.0,,,True,96.297,95.458,0.8389999999999986,False
ZHO,Kick Sauber,32.0,0 days 00:01:36.048000,HARD,4.0,3.0,,,True,96.048,95.458,0.5900000000000034,False
ZHO,Kick Sauber,33.0,0 days 00:01:37.971000,HARD,5.0,3.0,,,True,97.971,95.458,2.5130000000000052,False
ZHO,Kick Sauber,34.0,0 days 00:01:36.518000,HARD,6.0,3.0,,,True,96.518,95.458,1.0600000000000023,False
ZHO,Kick Sauber,35.0,0 days 00:01:36.546000,HARD,7.0,3.0,,,True,96.546,95.458,1.088000000000008,False
ZHO,Kick Sauber,36.0,0 days 00:01:36.931000,HARD,8.0,3.0,,,True,96.931,95.458,1.472999999999999,False
ZHO,Kick Sauber,37.0,0 days 00:01:36.805000,HARD,9.0,3.0,,,True,96.805,95.458,1.3470000000000084,False
ZHO,Kick Sauber,38.0,0 days 00:01:36.857000,HARD,10.0,3.0,,,True,96.857,95.458,1.399000000000001,False
ZHO,Kick Sauber,39.0,0 days 00:01:36.637000,HARD,11.0,3.0,,,True,96.637,95.458,1.179000000000002,False
ZHO,Kick Sauber,40.0,0 days 00:01:36.683000,HARD,12.0,3.0,,,True,96.683,95.458,1.2250000000000085,False
ZHO,Kick Sauber,41.0,0 days 00:01:36.695000,HARD,13.0,3.0,,,True,96.695,95.458,1.2369999999999948,False
ZHO,Kick Sauber,42.0,0 days 00:01:36.652000,HARD,14.0,3.0,,,True,96.652,95.458,1.1940000000000026,False
ZHO,Kick Sauber,43.0,0 days 00:01:36.771000,HARD,15.0,3.0,,,True,96.771,95.458,1.3130000000000024,False
ZHO,Kick Sauber,44.0,0 days 00:01:37.417000,HARD,16.0,3.0,,,True,97.417,95.458,1.9590000000000032,False
ZHO,Kick Sauber,45.0,0 days 00:01:36.680000,HARD,17.0,3.0,,,True,96.68,95.458,1.2220000000000084,False
ZHO,Kick Sauber,46.0,0 days 00:01:36.741000,HARD,18.0,3.0,,,True,96.741,95.458,1.2830000000000013,False
ZHO,Kick Sauber,47.0,0 days 00:01:36.561000,HARD,19.0,3.0,,,True,96.561,95.458,1.1030000000000086,False
ZHO,Kick Sauber,48.0,0 days 00:01:36.654000,HARD,20.0,3.0,,,True,96.654,95.458,1.195999999999998,False
ZHO,Kick Sauber,49.0,0 days 00:01:36.720000,HARD,21.0,3.0,,,True,96.72,95.458,1.2620000000000005,False
ZHO,Kick Sauber,50.0,0 days 00:01:36.792000,HARD,22.0,3.0,,,True,96.792,95.458,1.3340000000000032,False
ZHO,Kick Sauber,51.0,0 days 00:01:37.042000,HARD,23.0,3.0,,,True,97.042,95.458,1.5840000000000032,False
ZHO,Kick Sauber,52.0,0 days 00:01:37.394000,HARD,24.0,3.0,,,True,97.394,95.458,1.936000000000007,False
ZHO,Kick Sauber,53.0,0 days 00:01:37.141000,HARD,25.0,3.0,,,True,97.141,95.458,1.683000000000007,False
ZHO,Kick Sauber,54.0,0 days 00:01:38.389000,HARD,26.0,3.0,,,True,98.389,95.458,2.9309999999999974,False
ZHO,Kick Sauber,55.0,0 days 00:01:37.383000,HARD,27.0,3.0,,,True,97.383,95.458,1.9249999999999972,False
ZHO,Kick Sauber,56.0,0 days 00:01:37.333000,HARD,28.0,3.0,,,True,97.333,95.458,1.875,False
MAG,Haas F1 Team,2.0,0 days 00:01:38.911000,SOFT,2.0,1.0,,,True,98.911,98.399,0.5120000000000005,False
MAG,Haas F1 Team,3.0,0 days 00:01:38.399000,SOFT,3.0,1.0,,,True,98.399,98.399,0.0,False
MAG,Haas F1 Team,4.0,0 days 00:01:38.497000,SOFT,4.0,1.0,,,True,98.497,98.399,0.09799999999999898,False
MAG,Haas F1 Team,5.0,0 days 00:01:38.576000,SOFT,5.0,1.0,,,True,98.576,98.399,0.1769999999999925,False
MAG,Haas F1 Team,6.0,0 days 00:01:38.529000,SOFT,6.0,1.0,,,True,98.529,98.399,0.12999999999999545,False
MAG,Haas F1 Team,7.0,0 days 00:01:40.058000,SOFT,7.0,1.0,,,True,100.058,98.399,1.659000000000006,False
MAG,Haas F1 Team,8.0,0 days 00:01:39.172000,SOFT,8.0,1.0,,,True,99.172,98.399,0.7729999999999961,False
MAG,Haas F1 Team,9.0,0 days 00:01:38.861000,SOFT,9.0,1.0,,,True,98.861,98.399,0.4620000000000033,False
MAG,Haas F1 Team,10.0,0 days 00:01:38.747000,SOFT,10.0,1.0,,,True,98.747,98.399,0.347999999999999,False
MAG,Haas F1 Team,13.0,0 days 00:01:36.890000,HARD,2.0,2.0,,,True,96.89,96.89,0.0,False
MAG,Haas F1 Team,14.0,0 days 00:01:37.590000,HARD,3.0,2.0,,,True,97.59,96.89,0.7000000000000028,False
MAG,Haas F1 Team,15.0,0 days 00:01:38.332000,HARD,4.0,2.0,,,True,98.332,96.89,1.441999999999993,False
MAG,Haas F1 Team,16.0,0 days 00:01:37.749000,HARD,5.0,2.0,,,True,97.749,96.89,0.8589999999999947,False
MAG,Haas F1 Team,17.0,0 days 00:01:38.282000,HARD,6.0,2.0,,,True,98.282,96.89,1.391999999999996,False
MAG,Haas F1 Team,18.0,0 days 00:01:37.583000,HARD,7.0,2.0,,,True,97.583,96.89,0.6929999999999978,False
MAG,Haas F1 Team,19.0,0 days 00:01:37.792000,HARD,8.0,2.0,,,True,97.792,96.89,0.902000000000001,False
MAG,Haas F1 Team,20.0,0 days 00:01:38.062000,HARD,9.0,2.0,,,True,98.062,96.89,1.171999999999997,False
MAG,Haas F1 Team,21.0,0 days 00:01:38.010000,HARD,10.0,2.0,,,True,98.01,96.89,1.1200000000000045,False
MAG,Haas F1 Team,22.0,0 days 00:01:38.147000,HARD,11.0,2.0,,,True,98.147,96.89,1.257000000000005,False
MAG,Haas F1 Team,23.0,0 days 00:01:38.293000,HARD,12.0,2.0,,,True,98.293,96.89,1.4030000000000058,False
MAG,Haas F1 Team,24.0,0 days 00:01:38.156000,HARD,13.0,2.0,,,True,98.156,96.89,1.2660000000000053,False
MAG,Haas F1 Team,25.0,0 days 00:01:38.290000,HARD,14.0,2.0,,,True,98.29,96.89,1.4000000000000057,False
MAG,Haas F1 Team,26.0,0 days 00:01:38.093000,HARD,15.0,2.0,,,True,98.093,96.89,1.203000000000003,False
MAG,Haas F1 Team,27.0,0 days 00:01:38.226000,HARD,16.0,2.0,,,True,98.226,96.89,1.3359999999999985,False
MAG,Haas F1 Team,28.0,0 days 00:01:37.936000,HARD,17.0,2.0,,,True,97.936,96.89,1.0460000000000065,False
MAG,Haas F1 Team,29.0,0 days 00:01:37.965000,HARD,18.0,2.0,,,True,97.965,96.89,1.0750000000000028,False
MAG,Haas F1 Team,30.0,0 days 00:01:38.040000,HARD,19.0,2.0,,,True,98.04,96.89,1.1500000000000057,False
MAG,Haas F1 Team,31.0,0 days 00:01:38,HARD,20.0,2.0,,,True,98.0,96.89,1.1099999999999994,False
MAG,Haas F1 Team,34.0,0 days 00:01:35.570000,HARD,2.0,3.0,,,True,95.57,95.57,0.0,False
MAG,Haas F1 Team,35.0,0 days 00:01:35.698000,HARD,3.0,3.0,,,True,95.698,95.57,0.1280000000000001,False
MAG,Haas F1 Team,36.0,0 days 00:01:35.851000,HARD,4.0,3.0,,,True,95.851,95.57,0.2810000000000059,False
MAG,Haas F1 Team,37.0,0 days 00:01:35.741000,HARD,5.0,3.0,,,True,95.741,95.57,0.17100000000000648,False
MAG,Haas F1 Team,38.0,0 days 00:01:36.042000,HARD,6.0,3.0,,,True,96.042,95.57,0.4720000000000084,False
MAG,Haas F1 Team,39.0,0 days 00:01:35.876000,HARD,7.0,3.0,,,True,95.876,95.57,0.3060000000000116,False
MAG,Haas F1 Team,40.0,0 days 00:01:36.071000,HARD,8.0,3.0,,,True,96.071,95.57,0.5010000000000048,False
MAG,Haas F1 Team,41.0,0 days 00:01:36.340000,HARD,9.0,3.0,,,True,96.34,95.57,0.7700000000000102,False
MAG,Haas F1 Team,42.0,0 days 00:01:36.310000,HARD,10.0,3.0,,,True,96.31,95.57,0.7400000000000091,False
MAG,Haas F1 Team,43.0,0 days 00:01:36.232000,HARD,11.0,3.0,,,True,96.232,95.57,0.6620000000000061,False
MAG,Haas F1 Team,44.0,0 days 00:01:36.249000,HARD,12.0,3.0,,,True,96.249,95.57,0.679000000000002,False
MAG,Haas F1 Team,45.0,0 days 00:01:36.349000,HARD,13.0,3.0,,,True,96.349,95.57,0.7790000000000106,False
MAG,Haas F1 Team,46.0,0 days 00:01:36.446000,HARD,14.0,3.0,,,True,96.446,95.57,0.8760000000000048,False
MAG,Haas F1 Team,47.0,0 days 00:01:36.454000,HARD,15.0,3.0,,,True,96.454,95.57,0.8840000000000003,False
MAG,Haas F1 Team,48.0,0 days 00:01:36.679000,HARD,16.0,3.0,,,True,96.679,95.57,1.1090000000000089,False
MAG,Haas F1 Team,49.0,0 days 00:01:36.842000,HARD,17.0,3.0,,,True,96.842,95.57,1.2720000000000056,False
MAG,Haas F1 Team,50.0,0 days 00:01:37.035000,HARD,18.0,3.0,,,True,97.035,95.57,1.4650000000000034,False
MAG,Haas F1 Team,51.0,0 days 00:01:36.929000,HARD,19.0,3.0,,,True,96.929,95.57,1.3590000000000089,False
MAG,Haas F1 Team,52.0,0 days 00:01:36.930000,HARD,20.0,3.0,,,True,96.93,95.57,1.3600000000000136,False
MAG,Haas F1 Team,53.0,0 days 00:01:37.958000,HARD,21.0,3.0,,,True,97.958,95.57,2.3880000000000052,False
MAG,Haas F1 Team,54.0,0 days 00:01:36.890000,HARD,22.0,3.0,,,True,96.89,95.57,1.3200000000000074,False
MAG,Haas F1 Team,55.0,0 days 00:01:37.457000,HARD,23.0,3.0,,,True,97.457,95.57,1.8870000000000005,False
MAG,Haas F1 Team,56.0,0 days 00:01:37.584000,HARD,24.0,3.0,,,True,97.584,95.57,2.01400000000001,False
RIC,RB,2.0,0 days 00:01:39.509000,SOFT,5.0,1.0,,,True,99.509,98.61,0.8990000000000009,False
RIC,RB,3.0,0 days 00:01:38.760000,SOFT,6.0,1.0,,,True,98.76,98.61,0.15000000000000568,False
RIC,RB,4.0,0 days 00:01:38.610000,SOFT,7.0,1.0,,,True,98.61,98.61,0.0,False
RIC,RB,5.0,0 days 00:01:38.704000,SOFT,8.0,1.0,,,True,98.704,98.61,0.09399999999999409,False
RIC,RB,6.0,0 days 00:01:38.689000,SOFT,9.0,1.0,,,True,98.689,98.61,0.07899999999999352,False
RIC,RB,7.0,0 days 00:01:39.193000,SOFT,10.0,1.0,,,True,99.193,98.61,0.5829999999999984,False
RIC,RB,8.0,0 days 00:01:39.529000,SOFT,11.0,1.0,,,True,99.529,98.61,0.9189999999999969,False
RIC,RB,9.0,0 days 00:01:39.338000,SOFT,12.0,1.0,,,True,99.338,98.61,0.7279999999999944,False
RIC,RB,10.0,0 days 00:01:38.782000,SOFT,13.0,1.0,,,True,98.782,98.61,0.17199999999999704,False
RIC,RB,11.0,0 days 00:01:39.033000,SOFT,14.0,1.0,,,True,99.033,98.61,0.4230000000000018,False
RIC,RB,12.0,0 days 00:01:38.893000,SOFT,15.0,1.0,,,True,98.893,98.61,0.28300000000000125,False
RIC,RB,15.0,0 days 00:01:37.070000,HARD,2.0,2.0,,,True,97.07,97.07,0.0,False
RIC,RB,16.0,0 days 00:01:37.176000,HARD,3.0,2.0,,,True,97.176,97.07,0.10600000000000875,False
RIC,RB,17.0,0 days 00:01:37.290000,HARD,4.0,2.0,,,True,97.29,97.07,0.22000000000001307,False
RIC,RB,18.0,0 days 00:01:37.700000,HARD,5.0,2.0,,,True,97.7,97.07,0.6300000000000097,False
RIC,RB,19.0,0 days 00:01:38.350000,HARD,6.0,2.0,,,True,98.35,97.07,1.2800000000000011,False
RIC,RB,20.0,0 days 00:01:37.865000,HARD,7.0,2.0,,,True,97.865,97.07,0.7950000000000017,False
RIC,RB,21.0,0 days 00:01:37.392000,HARD,8.0,2.0,,,True,97.392,97.07,0.32200000000000273,False
RIC,RB,22.0,0 days 00:01:37.750000,HARD,9.0,2.0,,,True,97.75,97.07,0.6800000000000068,False
RIC,RB,23.0,0 days 00:01:37.772000,HARD,10.0,2.0,,,True,97.772,97.07,0.7020000000000124,False
RIC,RB,24.0,0 days 00:01:37.766000,HARD,11.0,2.0,,,True,97.766,97.07,0.6960000000000122,False
RIC,RB,25.0,0 days 00:01:37.973000,HARD,12.0,2.0,,,True,97.973,97.07,0.9030000000000058,False
RIC,RB,26.0,0 days 00:01:38.029000,HARD,13.0,2.0,,,True,98.029,97.07,0.9590000000000032,False
RIC,RB,27.0,0 days 00:01:38.152000,HARD,14.0,2.0,,,True,98.152,97.07,1.0820000000000078,False
RIC,RB,28.0,0 days 00:01:38.045000,HARD,15.0,2.0,,,True,98.045,97.07,0.9750000000000085,False
RIC,RB,29.0,0 days 00:01:37.960000,HARD,16.0,2.0,,,True,97.96,97.07,0.8900000000000006,False
RIC,RB,30.0,0 days 00:01:37.978000,HARD,17.0,2.0,,,True,97.978,97.07,0.9080000000000013,False
RIC,RB,31.0,0 days 00:01:38.154000,HARD,18.0,2.0,,,True,98.154,97.07,1.0840000000000032,False
RIC,RB,32.0,0 days 00:01:38.025000,HARD,19.0,2.0,,,True,98.025,97.07,0.9550000000000125,False
RIC,RB,33.0,0 days 00:01:38.150000,HARD,20.0,2.0,,,True,98.15,97.07,1.0800000000000125,False
RIC,RB,34.0,0 days 00:01:38.246000,HARD,21.0,2.0,,,True,98.246,97.07,1.176000000000002,False
RIC,RB,37.0,0 days 00:01:35.163000,SOFT,2.0,3.0,,,True,95.163,95.163,0.0,False
RIC,RB,38.0,0 days 00:01:35.460000,SOFT,3.0,3.0,,,True,95.46,95.163,0.29699999999999704,False
RIC,RB,39.0,0 days 00:01:35.475000,SOFT,4.0,3.0,,,True,95.475,95.163,0.3119999999999976,False
RIC,RB,40.0,0 days 00:01:35.578000,SOFT,5.0,3.0,,,True,95.578,95.163,0.41500000000000625,False
RIC,RB,41.0,0 days 00:01:35.644000,SOFT,6.0,3.0,,,True,95.644,95.163,0.48100000000000875,False
RIC,RB,42.0,0 days 00:01:35.338000,SOFT,7.0,3.0,,,True,95.338,95.163,0.17499999999999716,False
RIC,RB,43.0,0 days 00:01:35.560000,SOFT,8.0,3.0,,,True,95.56,95.163,0.39700000000000557,False
RIC,RB,44.0,0 days 00:01:35.490000,SOFT,9.0,3.0,,,True,95.49,95.163,0.3269999999999982,False
